url,Picture URL,Brand,Product Name,Model,Model Name,Price in India,1 Stars,2 Stars,3 Stars,4 Stars,5 Stars,Colour,Bluetooth,Type,Connectivity,Headphone Type,Model Number,Launched,Microphone,Frequency Response Range,Weight (g),Connector Size,Impedance (Ohms),Sensitivity (dB),Cord Length (Metres),Driver Size (mm),Speaker Type,Wired/Wireless,Power Source,Configuration,Features,Memory Card Slot,Impedance,Frequency Response,Height,Width,Depth,Power Output,Driver Type,Bluetooth Version,Compatible Devices,Battery Life (Hrs),Inline Remote,Foldable,Battery,Water Resistant,Built-in Fm Radio,Charging Time (Hrs),Bluetooth Range,other_info
https://gadgets.ndtv.com/creative-ma-930-wired-earphones-price-in-india-86950,https://i.gadgets360cdn.com/products/large/51dHJF1VWwL.-SL1240-800x575-1600423147.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Creative,Creative MA-930 Wired Earphones (Silver & Black),MA-930 Wired Earphones,,"₹ 6,601",0,0,0,0,0,,No,Earphones,Wired,In-Ear,MA-930,14th January 2016,Yes,,,,16,105,,,,,,,,,,,,,,,,,,,,,,,,,,
https://gadgets.ndtv.com/creative-mh-750-wired-earphones-price-in-india-85486,https://i.gadgets360cdn.com/products/headphones-and-headsets/large/creative-mh-750-wired-earphones-832X558-1598516157.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Creative,Creative MH-750 Wired Earphones (Black),MH-750 Wired Earphones,,₹ 255,0,0,0,0,0,Black,No,Earphones,Wired,In-Ear,MH-750,,Yes,,,3.5mm,,,,9.2,,,,,,,,,,,,,,,,,,,,,,,,
https://gadgets.ndtv.com/creative-outlier-sports-wireless-earphones-price-in-india-85992,https://i.gadgets360cdn.com/products/headphones-and-headsets/large/creative-outlier-sports-wireless-earphones-832X558-1598516635.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Creative,Creative Outlier Sports Wireless Bluetooth Earphones (Black),Outlier Sports Wireless Earphones,,"₹ 2,499",10,6,10,18,57,Green,Yes,Earphones,Wireless,In-Ear,Outlier Sports,4th August 2017,Yes,"20Hz-20,000Hz",11,,,42,,6,,,,,,,,,,,,,,4.1,,11,,,,,,,,"{'Total Ratings': '102', 'Bluetooth range (Metres)': 10.0, 'Battery Capacity (mAh) Earpieces': 150.0, 'Microphone Impedance (Ohms)': 22.0, 'Bluetooth Codec Support': 'SBC,aptX'}"
https://gadgets.ndtv.com/creative-outlier-sports-wireless-earphones-price-in-india-85992,https://i.gadgets360cdn.com/products/headphones-and-headsets/large/creative-outlier-sports-wireless-earphones-832X558-1598516635.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Creative,Creative Outlier Sports Wireless Bluetooth Earphones (Blue),Outlier Sports Wireless Earphones,,"₹ 6,999",10,6,10,18,57,Green,Yes,Earphones,Wireless,In-Ear,Outlier Sports,4th August 2017,Yes,"20Hz-20,000Hz",11,,,42,,6,,,,,,,,,,,,,,4.1,,11,,,,,,,,"{'Total Ratings': '102', 'Bluetooth range (Metres)': 10.0, 'Battery Capacity (mAh) Earpieces': 150.0, 'Microphone Impedance (Ohms)': 22.0, 'Bluetooth Codec Support': 'SBC,aptX'}"
https://gadgets.ndtv.com/creative-outlier-sports-wireless-earphones-price-in-india-85992,https://i.gadgets360cdn.com/products/headphones-and-headsets/large/creative-outlier-sports-wireless-earphones-832X558-1598516635.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Creative,Creative Outlier Sports Wireless Bluetooth Earphones (Green),Outlier Sports Wireless Earphones,,"₹ 16,299",10,6,10,18,57,Green,Yes,Earphones,Wireless,In-Ear,Outlier Sports,4th August 2017,Yes,"20Hz-20,000Hz",11,,,42,,6,,,,,,,,,,,,,,4.1,,11,,,,,,,,"{'Total Ratings': '102', 'Bluetooth range (Metres)': 10.0, 'Battery Capacity (mAh) Earpieces': 150.0, 'Microphone Impedance (Ohms)': 22.0, 'Bluetooth Codec Support': 'SBC,aptX'}"
https://gadgets.ndtv.com/creative-outlier-sports-wireless-earphones-price-in-india-85992,https://i.gadgets360cdn.com/products/headphones-and-headsets/large/creative-outlier-sports-wireless-earphones-832X558-1598516635.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Creative,Creative Outlier Sports Wireless Bluetooth Earphones (Orange),Outlier Sports Wireless Earphones,,"₹ 5,884",10,6,10,18,57,Green,Yes,Earphones,Wireless,In-Ear,Outlier Sports,4th August 2017,Yes,"20Hz-20,000Hz",11,,,42,,6,,,,,,,,,,,,,,4.1,,11,,,,,,,,"{'Total Ratings': '102', 'Bluetooth range (Metres)': 10.0, 'Battery Capacity (mAh) Earpieces': 150.0, 'Microphone Impedance (Ohms)': 22.0, 'Bluetooth Codec Support': 'SBC,aptX'}"
https://gadgets.ndtv.com/creative-wp-250-wireless-earphones-price-in-india-85911,https://i.gadgets360cdn.com/products/headphones-and-headsets/large/creative-wp-250-wireless-earphones-832X558-1598516577.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Creative,Creative WP-250 Wireless Bluetooth Earphones (Black),WP-250 Wireless Earphones,,"₹ 10,811",0,0,0,0,0,Black,Yes,Earphones,Wireless,In-Ear,WP-250,28th November 2013,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://gadgets.ndtv.com/huawei-freebuds-3i-true-wireless-stereo-tws-earphones-price-in-india-98022,https://i.gadgets360cdn.com/products/large/huawei-freebuds-3i-db-800x450-1603707962.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Huawei,Huawei FreeBuds 3i True Wireless Stereo (TWS) Earphones (Black),FreeBuds 3i True Wireless Stereo (TWS) Earphones,,"₹ 9,990",5,4,7,20,64,,Yes,Earphones,True Wireless Stereo (TWS),In-Ear,FreeBuds 3i,,Yes,,5.5,,,,,10,,,,,,,,,,,,,Dynamic,5,,,,,,,,,,"{'Total Ratings': '1,130', 'Battery Capacity (mAh) Earpieces': 37.0, 'Charging Port': 'USB Type-C', 'Bluetooth Codec Support': 'SBC,AAC', 'Battery Life (Hrs) Earpieces Only': 3.5, 'Battery Capacity (mAh) Case': 410.0, 'Battery Life (Hrs) With Case Total': 14.5}"
https://gadgets.ndtv.com/huawei-freebuds-3i-true-wireless-stereo-tws-earphones-price-in-india-98022,https://i.gadgets360cdn.com/products/large/huawei-freebuds-3i-db-800x450-1603707962.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Huawei,Huawei FreeBuds 3i True Wireless Stereo (TWS) Earphones (White),FreeBuds 3i True Wireless Stereo (TWS) Earphones,,"₹ 9,990",5,4,7,20,64,,Yes,Earphones,True Wireless Stereo (TWS),In-Ear,FreeBuds 3i,,Yes,,5.5,,,,,10,,,,,,,,,,,,,Dynamic,5,,,,,,,,,,"{'Total Ratings': '1,130', 'Battery Capacity (mAh) Earpieces': 37.0, 'Charging Port': 'USB Type-C', 'Bluetooth Codec Support': 'SBC,AAC', 'Battery Life (Hrs) Earpieces Only': 3.5, 'Battery Capacity (mAh) Case': 410.0, 'Battery Life (Hrs) With Case Total': 14.5}"
https://gadgets.ndtv.com/iball-auric-b9-wired-earphones-price-in-india-76761,https://i.gadgets360cdn.com/products/headphones-and-headsets/large/iball-auric-b9-headphone-832X558-1598367324.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,iBall,iBall Auric B9 Earphones (Blue),Auric B9 Wired Earphones,,₹ 325,0,0,0,0,0,Blue,No,Earphones,Wired,In-Ear,Auric B9,5th August 2015,No,"20Hz-20,000Hz",90,3.5mm,32,116,,,,,,,,,,,,,,,,,,,,,,,,,,
